License Issue Date,Animal's Name,Species,Primary Breed,Secondary Breed,ZIP Code
August 09 2018,Potato,Dog,Greyhound,,98133
August 09 2018,Diego,Dog,Miniature Pinscher,"Chihuahua, Short Coat",98106
August 09 2018,Branson,Dog,"Retriever, Golden",Mix,98109
August 09 2018,Rupert,Dog,Retriever,,98133
August 09 2018,Louie,Dog,Basset Hound,,98122
August 09 2018,Bear,Dog,Bernese Mountain Dog,,98144
August 09 2018,Merlin,Dog,Pug,,98117
August 09 2018,Wilbur,Dog,Alaskan Husky,"Retriever, Labrador",98107
August 09 2018,Pippin,Dog,Australian Shepherd,,98125
August 09 2018,Tucker,Dog,"Retriever, Labrador","Poodle, Standard",98117
August 09 2018,Pickles Terek,Dog,"Bulldog, French",,98103
August 09 2018,Bandit,Dog,"Mixed Breed, Small (under 24 lbs fully grown)",Mix,98199
August 09 2018,Louie,Dog,"Poodle, Miniature",,98115
August 09 2018,Carl,Dog,"Retriever, Golden",,98122
August 09 2018,Gob,Dog,Beagle,Mix,98107
August 09 2018,PJ,Dog,"Retriever, Golden",,98126
August 09 2018,Charlie,Dog,Mix,Mix,98126
August 09 2018,Nova,Dog,"Chihuahua, Long Coat",Pomeranian,98107
August 09 2018,Bentley,Dog,Maltese,,98121
August 09 2018,Cooper,Dog,"Retriever, Golden",Chow Chow,98103
August 10 2018,Zeus,Dog,German Shepherd,,98116
August 10 2018,Bruno,Dog,"Chihuahua, Short Coat","Dachshund, Standard Smooth Haired",98103
August 10 2018,Bode Vonn,Dog,"Pointer, German Shorthaired",Mix,98177
August 10 2018,Sam,Dog,"Retriever, Golden",Mix,98117
August 10 2018,Pucchi,Dog,"Chihuahua, Short Coat",Miniature Pinscher,98144
August 10 2018,Gorgeou$,Dog,"Mixed Breed, Large (over 44 lbs fully grown)",Mix,98121
August 10 2018,Blackjack,Dog,"Chihuahua, Short Coat",Mix,96032
August 10 2018,Remington,Dog,"Poodle, Toy",Mix,98122
August 10 2018,Gus,Dog,"Dachshund, Miniature Smooth Haired",,98117
August 10 2018,Hunter,Dog,Pug,,98104
August 10 2018,Jackson,Dog,"Retriever, Labrador","Poodle, Standard",98115
August 10 2018,Stanley,Dog,"Poodle, Miniature",Shih Tzu,98109
August 10 2018,MAX,Dog,"Spaniel, American Cocker","Dachshund, Standard Smooth Haired",98136
August 10 2018,Tami,Dog,"Chihuahua, Short Coat",Mix,98101
August 10 2018,Sheldon,Dog,Pug,Beagle,98103
August 10 2018,Koda,Dog,German Shepherd,Mix,98112
August 10 2018,Hobbes,Dog,Mix,Mix,98108
August 10 2018,Caleb,Dog,"Terrier, American Pit Bull",Mix,98108
August 11 2018,Bear,Dog,Rottweiler,,98144
August 11 2018,Chance,Dog,"Retriever, Labrador",Mix,98144
August 11 2018,Reese,Dog,"Terrier, Yorkshire",Mix,98122
August 11 2018,Turner,Dog,"Retriever, Labrador",,98115
August 11 2018,Rocco,Dog,Great Dane,,98115
August 11 2018,Danny Boy,Dog,Spaniel,"Welsh Corgi, Pembroke",98125
August 11 2018,Willie,Dog,Australian Cattle Dog,,98102
August 11 2018,Floyd,Dog,Bloodhound,,98116
August 11 2018,Philbert,Dog,Bichon Frise,,98116
August 11 2018,Barney,Dog,"Terrier, Cairn",,98103
August 11 2018,Brutus,Dog,"Terrier, Jack Russell",Mix,98199
August 11 2018,Ty,Dog,"Retriever, Labrador",,98112
August 11 2018,Charlie,Dog,"Retriever, Golden",Mix,98126
August 11 2018,Rahlo,Dog,Retriever,Border Collie,98107
August 11 2018,Hank,Dog,Doberman Pinscher,Mix,98117
August 12 2018,Gus Samuelson-Haddad,Dog,"Retriever, Labrador",German Shepherd,98199
August 12 2018,Boley,Dog,"Retriever, Labrador","Poodle, Miniature",98117
August 12 2018,Buddy,Dog,"Dachshund, Miniature Smooth Haired",,98117
August 12 2018,Max,Dog,Mastiff,"Terrier, American Pit Bull",98117
August 12 2018,Cisco,Dog,Mix,,98125
August 12 2018,Casey,Dog,"Spaniel, Cavalier King Charles",,98144
August 12 2018,Payton,Dog,Pug,,98118
August 12 2018,Ricco,Dog,Pomeranian,,98199
August 12 2018,Shakespeare,Dog,"Retriever, Golden",,98115
August 12 2018,Gorgeous George,Dog,"Terrier, American Pit Bull",Mix,98106
August 12 2018,Ralph,Dog,Whippet,,98122
August 12 2018,Xander,Dog,"Bulldog, French",,98133
August 12 2018,Maximus,Dog,Siberian Husky,,98106
August 12 2018,Hudson,Dog,"Chihuahua, Short Coat",Terrier,98126
August 13 2018,Compass,Dog,"Terrier, Yorkshire",,98109
August 13 2018,Archer,Dog,Pomeranian,,98199
August 13 2018,Buck,Dog,"Retriever, Golden",Mix,98107
August 13 2018,Woods,Dog,Bernese Mountain Dog,Mix,98122
August 13 2018,Bolt,Dog,"Chihuahua, Short Coat",Miniature Pinscher,98104
August 13 2018,Milo,Dog,"Australian Shepherd, Miniature",,98103
August 13 2018,Oso,Dog,"Retriever, Labrador",,98109
August 13 2018,Jameson,Dog,German Shepherd,Australian Shepherd,98144
August 13 2018,Baron,Dog,Border Collie,Australian Shepherd,98144
August 13 2018,Pj,Dog,Bichon Frise,"Poodle, Standard",98119
August 13 2018,Curry,Dog,"Retriever, Golden",,98012
August 13 2018,Jax,Dog,"Terrier, Pit Bull",,98108
August 13 2018,Puck,Dog,"Retriever, Labrador",,98115
August 13 2018,Atlas,Dog,"Retriever, Flat-Coated",Mix,98121
August 13 2018,Winston,Dog,Cane Corso,,98117
August 14 2018,Chewy,Dog,"Chihuahua, Short Coat",Miniature Pinscher,98118
August 14 2018,Fitz,Dog,"Bulldog, French",,98119
August 14 2018,T J,Dog,Miniature Pinscher,,98126
August 14 2018,Rives,Dog,Keeshond,,98109
August 14 2018,Ferdinand,Dog,"Retriever, Labrador",Mix,98117
August 14 2018,Mav,Dog,German Shepherd,Mix,98106
August 14 2018,Chance,Dog,Maltese,,98144
August 14 2018,Charlie,Dog,Boxer,Mix,98125
August 14 2018,Sully,Dog,"Bulldog, French",,98125
August 14 2018,Ollivander (Ollie),Dog,Bernese Mountain Dog,,98199
August 14 2018,Chispito,Dog,"Chihuahua, Short Coat","Dachshund, Standard Smooth Haired",98121
August 14 2018,Petey,Dog,Havanese,Mix,98108
August 14 2018,Charles,Dog,Hound,Mix,98117
August 14 2018,Oz,Dog,Akita,Akita,98115
August 15 2018,Kodiak,Dog,American Blue Heeler,German Shepherd,98116
August 15 2018,Wolfie,Dog,Pomeranian,,98125
August 15 2018,Enzo,Dog,"Retriever, Labrador",,98112
August 15 2018,Casper,Dog,"Retriever, Golden","Poodle, Miniature",98105
August 15 2018,Babu,Dog,"Retriever, Labrador",,98115
August 15 2018,Barney,Dog,Terrier,,98122
August 15 2018,Gibson,Dog,Beagle,Retriever,98106
August 15 2018,Oreo,Dog,"Dachshund, Standard Smooth Haired",Mix,98108
August 15 2018,Trulo,Dog,"Terrier, Jack Russell",,98101
August 15 2018,Jake,Dog,"Retriever, Nova Scotia Duck Tolling",Border Collie,98117
August 15 2018,Toby,Dog,Maltese,"Poodle, Toy",98103
August 15 2018,Aatu,Dog,Akita,Mix,98107
August 15 2018,Truffle,Dog,Spaniel,"Dachshund, Standard Smooth Haired",98115
August 15 2018,Teato,Dog,"Retriever, Labrador","Terrier, American Pit Bull",98136
August 15 2018,Mori,Dog,"Retriever, Labrador",,98106
August 15 2018,Cody,Dog,"Chihuahua, Short Coat","Australian Shepherd, Miniature",98122
August 15 2018,Haggis,Dog,"Terrier, Cairn",,98146
August 15 2018,Marley,Dog,"Spaniel, American Cocker",,98117
August 15 2018,Tanner,Dog,"Chihuahua, Short Coat",,98125
August 15 2018,Boomer,Dog,Terrier,"Chihuahua, Short Coat",98115
August 15 2018,Carter,Dog,"Retriever, Labrador",Mastiff,98117
August 15 2018,Koda,Dog,Bernese Mountain Dog,"Poodle, Standard",98116
August 15 2018,Herschel,Dog,"Bulldog, French",,98117
August 15 2018,Miles,Dog,"Pointer, German Shorthaired","Pointer, German Wirehaired",98115
August 15 2018,Vinnie,Dog,Akbash,Mix,98115
August 15 2018,Rex,Dog,Maltese,Shih Tzu,98108
August 16 2018,Jasper,Dog,"Terrier, Boston",,98103
August 16 2018,Luca,Dog,Bernese Mountain Dog,Mix,98103
August 16 2018,Riley,Dog,Border Collie,"Bulldog, American",98146
August 16 2018,Tony,Dog,"Poodle, Miniature",,98105
August 16 2018,Benji,Dog,"Chihuahua, Short Coat","Dachshund, Miniature Long Haired",98122
August 16 2018,Nikko,Dog,Shiba Inu,,98122
August 16 2018,Wallace,Dog,Havanese,,98103
August 16 2018,Benji,Dog,"Dachshund, Standard Wire Haired",,98103
August 16 2018,Murphy,Dog,Maltese,Shih Tzu,98117
August 16 2018,Bandit,Dog,Rottweiler,Shepherd,98107
August 16 2018,Alfredo (Al),Dog,"Griffon, Brussels",,98125
August 16 2018,Samson,Dog,Newfoundland,,98115
August 16 2018,Skibbers,Dog,"Chihuahua, Short Coat",,98103
August 16 2018,Brody,Dog,German Shepherd,Mix,98103
August 16 2018,Levi,Dog,"Chihuahua, Short Coat",Papillon,98133
August 16 2018,Jackson,Dog,Bernese Mountain Dog,Old English Sheepdog,98109
August 16 2018,Waldi,Dog,"Dachshund, Standard Smooth Haired",Miniature Pinscher,98125
August 17 2018,Hugo,Dog,"Terrier, Yorkshire","Schnauzer, Standard",98199
August 17 2018,Hawk,Dog,"Retriever, Labrador",,98108
August 17 2018,Legends of Olde Sir Walter The Lady Killer,Dog,Olde English Bulldogge,,98103
August 17 2018,Archie,Dog,Boxer,Mix,98117
August 17 2018,Gumbo,Dog,"Bulldog, French",,98116
August 17 2018,Hank,Dog,Boxer,Mix,98115
August 17 2018,Buster,Dog,Mix,Mix,98136
August 17 2018,Hudson,Dog,"Retriever, Labrador",Border Collie,98125
August 17 2018,Max,Dog,Spaniel,Mix,98106
August 17 2018,Crumb,Dog,"Chihuahua, Short Coat",Italian Greyhound,98136
August 17 2018,Little Bear,Dog,"Retriever, Golden","Poodle, Standard",98117
August 17 2018,Prince,Dog,Retriever,"Poodle, Standard",98115
August 17 2018,Titan,Dog,Terrier,Mix,98144
August 17 2018,Buster,Dog,Terrier,Mix,98105
August 17 2018,Henry,Dog,"Retriever, Labrador",,98177
August 17 2018,Cooper,Dog,"Vizsla, Smooth Haired",,98199
August 17 2018,Dexter,Dog,German Shepherd,,98115
August 17 2018,Oliver,Dog,Pomeranian,"Poodle, Miniature",98115
August 17 2018,Luca,Dog,"Retriever, Labrador",,98136
August 17 2018,Austin,Dog,Havanese,,98199
August 17 2018,Trevor,Dog,"Chihuahua, Short Coat",Pug,98119
August 18 2018,Calvin,Dog,"Retriever, Golden",Mix,98115
August 18 2018,Mac,Dog,Havanese,Mix,98199
August 18 2018,Tucker,Dog,"Retriever, Labrador",,98118
August 18 2018,Jack,Dog,Australian Cattle Dog,Mix,98103
August 18 2018,Ira Eri,Dog,Lhasa Apso,,98116
August 18 2018,Polo,Dog,Whippet,"Chihuahua, Short Coat",98117
August 18 2018,Eddie,Dog,"Terrier, American Staffordshire",,98125
August 18 2018,Odin,Dog,Australian Shepherd,"Poodle, Standard",98117
August 18 2018,Simba,Dog,Shih Tzu,,98121
August 18 2018,Boo Radley,Dog,Border Collie,"Terrier, Boston",98146
August 18 2018,Ender,Dog,"Vizsla, Smooth Haired",,98112
August 18 2018,Rocky,Dog,"Terrier, Rat",Mix,98127
August 18 2018,Murphy,Dog,Boxer,Boxer,98117
August 18 2018,Mac,Dog,Miniature Pinscher,Mix,98112
August 18 2018,Bonbon,Dog,"Terrier, Yorkshire",Mix,98115
August 18 2018,Archie,Dog,"Retriever, Labrador",,98199
August 18 2018,Jojo,Dog,"Dachshund, Standard Smooth Haired",Mix,98109
August 18 2018,Boomer,Dog,"Spaniel, English Springer",,98107
August 18 2018,Charlie,Dog,Basset Hound,,98117
August 18 2018,Bodie Miller,Dog,Portuguese Water Dog,Mix,98136
August 18 2018,Skye,Dog,Australian Shepherd,"Poodle, Standard",98103
August 19 2018,Paolo,Dog,"Chihuahua, Short Coat",Mix,98106
August 19 2018,Tommy,Dog,"Spaniel, Cavalier King Charles",,98199
August 19 2018,Otis,Dog,"Pointer, German Shorthaired","Mixed Breed, Large (over 44 lbs fully grown)",98106
August 19 2018,Geordie,Dog,Pomeranian,"Chihuahua, Short Coat",98116
August 19 2018,Sonny,Dog,Terrier,Pug,98116
August 19 2018,Emory,Dog,"Retriever, Labrador",,98112
August 19 2018,Buddha,Dog,"Terrier, American Pit Bull",,98117
August 19 2018,Bugsy,Dog,Terrier,Mix,98146
August 19 2018,Kito,Dog,Beagle,"Welsh Corgi, Cardigan",98103
August 19 2018,Otto,Dog,German Shepherd,,98103
August 19 2018,Yoshi,Dog,American Eskimo,,98119
August 19 2018,Monty,Dog,"Poodle, Standard",,98105
August 19 2018,Milo,Dog,"Retriever, Labrador","Poodle, Standard",98108
August 19 2018,Icarus,Dog,American Blue Heeler,Mix,98102
August 19 2018,Harley,Dog,"Retriever, Labrador",Mix,98136
August 19 2018,Augy,Dog,Australian Cattle Dog,"Terrier, Jack Russell",98125
August 19 2018,Boo,Dog,Shiba Inu,,98104
August 19 2018,Ollie,Dog,"Poodle, Miniature",Bichon Frise,98119
August 19 2018,Max,Dog,"Terrier, Rat",,98102
August 19 2018,Boris,Dog,Border Collie,Mix,98119
August 19 2018,Loki,Dog,Siberian Husky,,98119
August 19 2018,Tailspin,Dog,Bichon Frise,"Poodle, Miniature",98133
August 19 2018,Tripp,Dog,"Terrier, Fox, Smooth",Mix,98117
August 19 2018,Vern,Dog,Lhasa Apso,Mix,98117
August 19 2018,Chalupali,Dog,"Chihuahua, Short Coat",Mix,98115
August 19 2018,Odo,Dog,"Retriever, Labrador",Great Pyrenees,98199
August 19 2018,Jake,Dog,Beagle,Mix,98177
August 19 2018,Copper,Dog,"Pointer, German Shorthaired",,98112
August 19 2018,WALLIE,Dog,Pomeranian,,98108
August 19 2018,Waffles,Dog,"Chihuahua, Short Coat","Dachshund, Standard Smooth Haired",98115
August 19 2018,Percy,Dog,"Retriever, Labrador","Poodle, Standard",98103
August 19 2018,Pugsley,Dog,Pug,,98103
August 19 2018,Rocco,Dog,Pekingese,"Poodle, Miniature",98103
August 20 2018,"Fred ""Freddie""",Dog,Terrier,Australian Cattle Dog,98105
August 20 2018,Jake,Dog,"Terrier, Jack Russell","Chihuahua, Long Coat",98122
August 20 2018,Tucker,Dog,Mix,Mix,98168
August 20 2018,Louie,Dog,"Schnauzer, Miniature",,98115
August 20 2018,Dash,Dog,"Retriever, Golden",,98103
August 20 2018,Walter,Dog,Terrier,"Poodle, Toy",98109
August 20 2018,Zuko,Dog,Border Collie,Mix,98125
August 20 2018,Papito,Dog,Chinese Crested,Xoloitzcuintli,98177
August 20 2018,Oliver,Dog,Terrier,Mix,98106
August 20 2018,Levi,Dog,"Retriever, Labrador",Australian Cattle Dog,98177
August 20 2018,Tucker,Dog,Dalmatian,,98116
August 20 2018,Sammy,Dog,"Poodle, Miniature",Bichon Frise,98122
August 20 2018,Mason,Dog,Maltese,"Terrier, Yorkshire",98133
August 20 2018,Odin Brown,Dog,Border Collie,Hound,98122
August 21 2018,Murphy,Dog,"Retriever, Golden",,98115
August 21 2018,Pablo Lowery,Dog,Australian Shepherd,,98112
August 21 2018,Tank,Dog,Pug,,98199
August 21 2018,Buddy,Dog,"Chihuahua, Short Coat",Mix,98116
August 21 2018,Romeo,Dog,Miniature Pinscher,,98146
August 21 2018,Murphy,Dog,"Retriever, Golden",,98122
August 21 2018,Segundo,Dog,Terrier,Affenpinscher,98106
August 21 2018,Jackson Sanders,Dog,Beagle,Mix,98122
August 21 2018,Pontus,Dog,"Welsh Corgi, Pembroke","Welsh Corgi, Pembroke",98134
August 21 2018,Bodie,Dog,"Terrier, Silky","Poodle, Miniature",98126
August 21 2018,Charlie,Dog,Maltese,,98126
August 21 2018,Remy,Dog,German Shepherd,Terrier,98118
August 21 2018,Max,Dog,"Retriever, Labrador",Shepherd,98105
August 21 2018,Theo,Dog,"Dachshund, Miniature Long Haired",Mix,98103
August 21 2018,Hunter,Dog,"Poodle, Standard",,98119
August 21 2018,Scotty Smalls Sweeny,Dog,Plott Hound,,98126
August 22 2018,Oliver,Dog,Brittany,"Mixed Breed, Small (under 24 lbs fully grown)",98133
August 22 2018,Parker,Dog,"Retriever, Labrador",,98115
August 22 2018,Chief,Dog,"Terrier, American Pit Bull",Mix,98119
August 22 2018,Brewster,Dog,"Terrier, Soft Coated Wheaten",,98103
August 22 2018,Mick,Dog,Border Collie,"Welsh Corgi, Cardigan",98146
August 22 2018,Jack,Dog,"Terrier, Boston",,98144
August 22 2018,Oskar,Dog,"Retriever, Labrador",Mix,98109
August 22 2018,Tissot,Dog,Great Pyrenees,Great Pyrenees,98115
August 22 2018,Shay,Dog,"Retriever, Golden","Poodle, Standard",98115
August 22 2018,Sequoia Harley,Dog,Boxer,Mix,98117
August 22 2018,Rudy,Dog,Terrier,"Chihuahua, Short Coat",98126
August 22 2018,Little Boss,Dog,"Terrier, Pit Bull",Mix,98119
August 22 2018,Wally,Dog,Xoloitzcuintli,,98115
August 22 2018,Rocco,Dog,Xoloitzcuintli,,98115
August 22 2018,Elio,Dog,"Terrier, Staffordshire Bull",Mix,98104
August 22 2018,Sammy,Dog,"Retriever, Labrador","Terrier, Boston",98108
August 22 2018,Koda,Dog,"Retriever, Labrador",Mix,98109
August 22 2018,Riley,Dog,Retriever,Mix,98105
August 22 2018,Theo,Dog,Old English Sheepdog,"Poodle, Standard",98117
August 23 2018,Winston,Dog,"Dachshund, Miniature Smooth Haired",,98102
August 23 2018,Gar,Dog,"Dachshund, Standard Smooth Haired",,98112
August 23 2018,Hercules,Dog,"Dachshund, Standard Smooth Haired",,98112
August 23 2018,Bandit,Dog,"Dachshund, Standard Smooth Haired",,98112
August 23 2018,Sammy,Dog,Havanese,,98103
August 23 2018,Griffey,Dog,English Shepherd,,98199
August 23 2018,Biscuit,Dog,Siberian Husky,"Retriever, Labrador",98118
August 23 2018,Brady,Dog,"Terrier, American Pit Bull",Mix,98117
August 23 2018,Henry,Dog,"Retriever, Labrador",Mix,98133
August 23 2018,Baxter,Dog,"Terrier, Boston",Mix,98107
August 23 2018,Whidbey,Dog,"Retriever, Golden","Retriever, Labrador",98119
August 23 2018,Tanner,Dog,"Retriever, Golden",,98199
August 23 2018,Snickers,Dog,Alaskan Husky,"Dachshund, Miniature Smooth Haired",98102
August 23 2018,Tucker,Dog,Beagle,Beagle,98108
August 23 2018,Raleigh,Dog,Retriever,Mix,98115
August 23 2018,Porter,Dog,"Retriever, Golden","Collie, Rough",98199
August 23 2018,Stanley,Dog,"Welsh Corgi, Pembroke",,98199
August 23 2018,Cooper,Dog,"Terrier, Boston",,98116
August 23 2018,Theo Sweeney,Dog,"Retriever, Golden",Mix,98103
August 23 2018,Bruno,Dog,Maltese,Mix,98107
August 23 2018,Mr.Big,Dog,"Chihuahua, Short Coat","Poodle, Miniature",98115
August 23 2018,Koda,Dog,Siberian Husky,,98199
August 23 2018,Maui,Dog,"Mixed Breed, Small (under 24 lbs fully grown)",Mix,98103
August 23 2018,Finney,Dog,Coton de Tulear,,98112
August 23 2018,Jagger,Dog,Coton de Tulear,Mix,98112
August 24 2018,Watson,Dog,Pointer,Retriever,98103
August 24 2018,Gucci Mane,Dog,"Retriever, Labrador",Rottweiler,98107
August 24 2018,Dewey,Dog,Miniature Pinscher,,98134
August 24 2018,Ketchup,Dog,Pug,Mix,98103
August 24 2018,Cosmos,Dog,Pug,Mix,98103
August 24 2018,SkippyJon Jones,Dog,"Chihuahua, Short Coat",,98115
August 24 2018,Oliver,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)",Mix,98117
August 24 2018,Houston,Dog,"Terrier, Yorkshire",,98109
August 24 2018,Jack,Dog,Terrier,"Retriever, Labrador",98108
August 24 2018,Homer,Dog,"Terrier, Soft Coated Wheaten",,98125
August 24 2018,OLLIE Chapman,Dog,"Retriever, Labrador",Australian Cattle Dog,98144
August 24 2018,Obi-Wan-Kedobe,Dog,Doberman Pinscher,Mix,98199
August 24 2018,Lil' Wayne,Dog,"Bulldog, French",,98119
August 24 2018,Otis,Dog,Great Dane,Mastiff,98112
August 24 2018,Chili Dog,Dog,"Chihuahua, Short Coat",,98125
August 24 2018,Mookie,Dog,"Terrier, Rat",,98103
August 24 2018,Cruz,Dog,"Mixed Breed, Large (over 44 lbs fully grown)",Mix,98109
August 24 2018,Argos,Dog,"Cur, Black-Mouth",,98109
August 24 2018,Bowen,Dog,Samoyed,Siberian Husky,98115
August 25 2018,Norman,Dog,German Shepherd,Mix,98122
August 25 2018,Logan,Dog,Australian Shepherd,,98115
August 25 2018,Derek,Dog,"Retriever, Labrador",Mix,98115
August 25 2018,Austin,Dog,Australian Shepherd,,98115
August 25 2018,Leon,Dog,Schipperke,,98108
August 25 2018,Roscoe,Dog,Australian Cattle Dog,Mix,98115
August 25 2018,Jake,Dog,Border Collie,"Retriever, Golden",98108
August 25 2018,Cooper,Dog,Terrier,Mix,98107
August 25 2018,Fritz,Dog,"Chihuahua, Short Coat","Dachshund, Standard Smooth Haired",98117
August 25 2018,Otto,Dog,"Retriever, Labrador",Mix,98119
August 25 2018,Brody,Dog,Chow Chow,Leonberger,98136
August 25 2018,Mackie,Dog,Rottweiler,,98118
August 25 2018,Paton,Dog,Beagle,Mix,98108
August 25 2018,Felix,Dog,Pomeranian,Mix,98144
August 25 2018,Griffey,Dog,Great Pyrenees,,98117
August 25 2018,Charlie Brown,Dog,"Terrier, Airedale",,98136
August 26 2018,Guthrie,Dog,"Retriever, Labrador",Mix,98125
August 26 2018,Pamuk,Dog,Kangal,Mix,98144
August 26 2018,Monty,Dog,"Dachshund, Standard Smooth Haired",,98117
August 26 2018,Capullo,Dog,"Schnauzer, Miniature",Mix,98117
August 26 2018,Korben,Dog,Shiba Inu,Mix,98103
August 26 2018,Buddy,Dog,"Retriever, Golden",,98119
August 26 2018,Tug,Dog,"Retriever, Golden",,98136
August 26 2018,Rodney,Dog,"Chihuahua, Long Coat","Dachshund, Standard Wire Haired",98117
August 26 2018,Ziggy,Dog,Doberman Pinscher,Australian Cattle Dog,98115
August 26 2018,"Talin's On Cue (""Q"")",Dog,"Retriever, Labrador",,98107
August 26 2018,Ziggy,Dog,"Retriever, Labrador",Mix,98107
August 26 2018,Higgins,Dog,Terrier,Mix,98116
August 26 2018,Gracie,Dog,Whippet,"Chihuahua, Short Coat",98115
August 26 2018,Olliver,Dog,Terrier,Mix,98125
August 27 2018,Wilbur Peebody Pichler,Dog,Pug,,98177
August 27 2018,Tucker,Dog,"Retriever, Golden","Poodle, Standard",98116
August 27 2018,Radar,Dog,Catahoula Leopard dog,"Welsh Corgi, Cardigan",98126
August 27 2018,Baker Fabian Will,Dog,"Retriever, Labrador",,98177
August 27 2018,Finn,Dog,"Retriever, Golden",,98133
August 27 2018,Pancake,Dog,"Welsh Corgi, Pembroke",,98105
August 27 2018,Jax,Dog,"Bulldog, American",Mix,98105
August 27 2018,Jack,Dog,Plott Hound,Mix,98106
August 27 2018,Bear,Dog,Alaskan Malamute,,98109
August 27 2018,Coby,Dog,"Dachshund, Standard Smooth Haired",Mix,98178
August 27 2018,Charlie,Dog,Shiba Inu,,98109
August 27 2018,Finn,Dog,"Terrier, Jack Russell","Welsh Corgi, Cardigan",98133
August 27 2018,Butters,Dog,"Terrier, Yorkshire",Terrier,98121
August 27 2018,Chance,Dog,"Chihuahua, Short Coat",Mix,98144
August 27 2018,Henry Tutuola,Dog,Catahoula Leopard dog,Beagle,98122
August 27 2018,Jack,Dog,"Terrier, American Staffordshire","Retriever, Labrador",98117
August 27 2018,Zeus,Dog,Boxer,,98106
August 28 2018,Snow,Dog,"Retriever, Golden",,98117
August 28 2018,Rigel,Dog,Border Collie,,98122
August 28 2018,Ranger,Dog,"Retriever, Labrador","Poodle, Standard",98117
August 28 2018,Blue,Dog,Rhodesian Ridgeback,,98199
August 28 2018,Sam,Dog,Mastiff,Mix,98136
August 28 2018,Forrest,Dog,"Chihuahua, Short Coat",Mix,98112
August 28 2018,Bailie,Dog,Lhasa Apso,,98101
August 28 2018,Bailey,Dog,Beagle,,98118
August 28 2018,Ox Kawakubo,Dog,Beagle,,98118
August 28 2018,Bucky,Dog,Australian Cattle Dog,Mix,98117
August 28 2018,Levi,Dog,Australian Cattle Dog,,98108
August 28 2018,Tom Cruise,Dog,Maltese,"Mixed Breed, Small (under 24 lbs fully grown)",98122
August 28 2018,Taco,Dog,"Terrier, American Pit Bull",Mix,98126
August 28 2018,Omelet,Dog,Portuguese Water Dog,,98112
August 28 2018,Ezra,Dog,Retriever,"Poodle, Standard",98136
